test_type,protocol,iteration,phase,duration_us
connection_phase,SPVA_CERTMON,22,validation,527
connection_phase,SPVA_CERTMON,22,create_channel,15200
connection_phase,SPVA_CERTMON,22,total,37987
connection_phase,SPVA_CERTMON,23,search,9992
connection_phase,SPVA_CERTMON,23,tcp_connect,5337
connection_phase,SPVA_CERTMON,23,validation,1275
connection_phase,SPVA_CERTMON,23,create_channel,12935
connection_phase,SPVA_CERTMON,23,total,29539
connection_phase,SPVA_CERTMON,24,search,2443
connection_phase,SPVA_CERTMON,24,tcp_connect,16927
connection_phase,SPVA_CERTMON,24,validation,665
connection_phase,SPVA_CERTMON,24,create_channel,15894
connection_phase,SPVA_CERTMON,24,total,35929
connection_phase,SPVA_CERTMON,25,search,1416
connection_phase,SPVA_CERTMON,25,tcp_connect,8867
connection_phase,SPVA_CERTMON,25,validation,628
connection_phase,SPVA_CERTMON,25,create_channel,13810
connection_phase,SPVA_CERTMON,25,total,24721
connection_phase,SPVA_CERTMON,26,search,1659
connection_phase,SPVA_CERTMON,26,tcp_connect,14421
connection_phase,SPVA_CERTMON,26,validation,1029
