test_type,protocol,iteration,phase,duration_us
connection_phase,SPVA,44,total,4842
connection_phase,SPVA,45,search,1019
connection_phase,SPVA,45,tcp_connect,2931
connection_phase,SPVA,45,validation,382
connection_phase,SPVA,45,create_channel,468
connection_phase,SPVA,45,total,4800
connection_phase,SPVA,46,search,3347
connection_phase,SPVA,46,tcp_connect,4688
connection_phase,SPVA,46,validation,343
connection_phase,SPVA,46,create_channel,296
connection_phase,SPVA,46,total,8674
connection_phase,SPVA,47,search,1647
connection_phase,SPVA,47,tcp_connect,4345
connection_phase,SPVA,47,validation,386
connection_phase,SPVA,47,create_channel,271
connection_phase,SPVA,47,total,6649
connection_phase,SPVA,48,search,1897
connection_phase,SPVA,48,tcp_connect,6249
connection_phase,SPVA,48,validation,467
connection_phase,SPVA,48,create_channel,316
connection_phase,SPVA,48,total,8929
connection_phase,SPVA,49,search,2201
connection_phase,SPVA,49,tcp_connect,8173
connection_phase,SPVA,49,validation,438
connection_phase,SPVA,49,create_channel,346
connection_phase,SPVA,49,total,11158
connection_phase,SPVA,50,search,1953
connection_phase,SPVA,50,tcp_connect,5757
connection_phase,SPVA,50,validation,383
connection_phase,SPVA,50,create_channel,258
connection_phase,SPVA,50,total,8351
connection_phase,SPVA_CERTMON,1,search,4251
connection_phase,SPVA_CERTMON,1,tcp_connect,18191
connection_phase,SPVA_CERTMON,1,validation,628
connection_phase,SPVA_CERTMON,1,create_channel,17463
connection_phase,SPVA_CERTMON,1,total,40533
connection_phase,SPVA_CERTMON,2,search,2334
connection_phase,SPVA_CERTMON,2,tcp_connect,14923
connection_phase,SPVA_CERTMON,2,validation,664
connection_phase,SPVA_CERTMON,2,create_channel,15150
connection_phase,SPVA_CERTMON,2,total,33071
connection_phase,SPVA_CERTMON,3,search,3817
connection_phase,SPVA_CERTMON,3,tcp_connect,13952
connection_phase,SPVA_CERTMON,3,validation,706
connection_phase,SPVA_CERTMON,3,create_channel,12991
connection_phase,SPVA_CERTMON,3,total,31466
connection_phase,SPVA_CERTMON,4,search,2711
connection_phase,SPVA_CERTMON,4,tcp_connect,20303
connection_phase,SPVA_CERTMON,4,validation,349
connection_phase,SPVA_CERTMON,4,create_channel,11970
connection_phase,SPVA_CERTMON,4,total,35333
connection_phase,SPVA_CERTMON,5,search,1808
connection_phase,SPVA_CERTMON,5,tcp_connect,18777
connection_phase,SPVA_CERTMON,5,validation,532
connection_phase,SPVA_CERTMON,5,create_channel,17797
connection_phase,SPVA_CERTMON,5,total,38914
connection_phase,SPVA_CERTMON,6,search,1191
connection_phase,SPVA_CERTMON,6,tcp_connect,15728
connection_phase,SPVA_CERTMON,6,validation,11288
connection_phase,SPVA_CERTMON,6,create_channel,6966
connection_phase,SPVA_CERTMON,6,total,35173
connection_phase,SPVA_CERTMON,7,search,2626
connection_phase,SPVA_CERTMON,7,tcp_connect,13464
connection_phase,SPVA_CERTMON,7,validation,842
