test_type,protocol,iteration,phase,duration_us
connection_phase,SPVA_CERTMON,36,validation,862
connection_phase,SPVA_CERTMON,36,create_channel,17510
connection_phase,SPVA_CERTMON,36,total,33263
connection_phase,SPVA_CERTMON,37,search,2006
connection_phase,SPVA_CERTMON,37,tcp_connect,16873
connection_phase,SPVA_CERTMON,37,validation,1134
connection_phase,SPVA_CERTMON,37,create_channel,13261
connection_phase,SPVA_CERTMON,37,total,33274
connection_phase,SPVA_CERTMON,38,search,2132
connection_phase,SPVA_CERTMON,38,tcp_connect,13256
connection_phase,SPVA_CERTMON,38,validation,855
connection_phase,SPVA_CERTMON,38,create_channel,15979
connection_phase,SPVA_CERTMON,38,total,32222
connection_phase,SPVA_CERTMON,39,search,2694
connection_phase,SPVA_CERTMON,39,tcp_connect,14812
connection_phase,SPVA_CERTMON,39,validation,620
connection_phase,SPVA_CERTMON,39,create_channel,15147
connection_phase,SPVA_CERTMON,39,total,33273
connection_phase,SPVA_CERTMON,40,search,2625
connection_phase,SPVA_CERTMON,40,tcp_connect,19732
connection_phase,SPVA_CERTMON,40,validation,702
connection_phase,SPVA_CERTMON,40,create_channel,14339
connection_phase,SPVA_CERTMON,40,total,37398
connection_phase,SPVA_CERTMON,41,search,1140
connection_phase,SPVA_CERTMON,41,tcp_connect,14432
connection_phase,SPVA_CERTMON,41,validation,1572
connection_phase,SPVA_CERTMON,41,create_channel,13739
connection_phase,SPVA_CERTMON,41,total,30883
connection_phase,SPVA_CERTMON,42,search,1453
connection_phase,SPVA_CERTMON,42,tcp_connect,16447
connection_phase,SPVA_CERTMON,42,validation,1003
connection_phase,SPVA_CERTMON,42,create_channel,13393
connection_phase,SPVA_CERTMON,42,total,32296
connection_phase,SPVA_CERTMON,43,search,1257
connection_phase,SPVA_CERTMON,43,tcp_connect,12050
connection_phase,SPVA_CERTMON,43,validation,3567
connection_phase,SPVA_CERTMON,43,create_channel,15621
connection_phase,SPVA_CERTMON,43,total,32495
connection_phase,SPVA_CERTMON,44,search,3494
connection_phase,SPVA_CERTMON,44,tcp_connect,15876
connection_phase,SPVA_CERTMON,44,validation,704
connection_phase,SPVA_CERTMON,44,create_channel,15212
connection_phase,SPVA_CERTMON,44,total,35286
connection_phase,SPVA_CERTMON,45,search,3021
connection_phase,SPVA_CERTMON,45,tcp_connect,13530
connection_phase,SPVA_CERTMON,45,validation,675
connection_phase,SPVA_CERTMON,45,create_channel,14501
connection_phase,SPVA_CERTMON,45,total,31727
connection_phase,SPVA_CERTMON,46,search,1788
connection_phase,SPVA_CERTMON,46,tcp_connect,15155
connection_phase,SPVA_CERTMON,46,validation,717
connection_phase,SPVA_CERTMON,46,create_channel,15079
connection_phase,SPVA_CERTMON,46,total,32739
connection_phase,SPVA_CERTMON,47,search,3991
connection_phase,SPVA_CERTMON,47,tcp_connect,16929
connection_phase,SPVA_CERTMON,47,validation,867
connection_phase,SPVA_CERTMON,47,create_channel,14978
connection_phase,SPVA_CERTMON,47,total,36765
connection_phase,SPVA_CERTMON,48,search,2826
connection_phase,SPVA_CERTMON,48,tcp_connect,14425
connection_phase,SPVA_CERTMON,48,validation,897
connection_phase,SPVA_CERTMON,48,create_channel,12438
connection_phase,SPVA_CERTMON,48,total,30586
connection_phase,SPVA_CERTMON,49,search,1403
connection_phase,SPVA_CERTMON,49,tcp_connect,14787
connection_phase,SPVA_CERTMON,49,validation,583
connection_phase,SPVA_CERTMON,49,create_channel,13930
connection_phase,SPVA_CERTMON,49,total,30703
connection_phase,SPVA_CERTMON,50,search,3568
connection_phase,SPVA_CERTMON,50,tcp_connect,12721
connection_phase,SPVA_CERTMON,50,validation,7852
connection_phase,SPVA_CERTMON,50,create_channel,4518
connection_phase,SPVA_CERTMON,50,total,28659
