test_type,protocol,iteration,phase,duration_us
connection_phase,SPVA,11,create_channel,344
connection_phase,SPVA,11,total,5009
connection_phase,SPVA,12,search,974
connection_phase,SPVA,12,tcp_connect,3071
connection_phase,SPVA,12,validation,365
connection_phase,SPVA,12,create_channel,288
connection_phase,SPVA,12,total,4698
connection_phase,SPVA,13,search,2735
connection_phase,SPVA,13,tcp_connect,4903
connection_phase,SPVA,13,validation,4989
connection_phase,SPVA,13,create_channel,4265
connection_phase,SPVA,13,total,16892
connection_phase,SPVA,14,search,2539
connection_phase,SPVA,14,tcp_connect,15389
connection_phase,SPVA,14,validation,444
connection_phase,SPVA,14,create_channel,315
connection_phase,SPVA,14,total,18687
connection_phase,SPVA,15,search,1780
connection_phase,SPVA,15,tcp_connect,5079
connection_phase,SPVA,15,validation,506
connection_phase,SPVA,15,create_channel,293
connection_phase,SPVA,15,total,7658
connection_phase,SPVA,16,search,1105
connection_phase,SPVA,16,tcp_connect,2849
connection_phase,SPVA,16,validation,394
connection_phase,SPVA,16,create_channel,274
connection_phase,SPVA,16,total,4622
connection_phase,SPVA,17,search,1692
connection_phase,SPVA,17,tcp_connect,11731
connection_phase,SPVA,17,validation,444
connection_phase,SPVA,17,create_channel,330
connection_phase,SPVA,17,total,14197
connection_phase,SPVA,18,search,1019
connection_phase,SPVA,18,tcp_connect,3183
connection_phase,SPVA,18,validation,463
connection_phase,SPVA,18,create_channel,325
connection_phase,SPVA,18,total,4990
connection_phase,SPVA,19,search,1716
connection_phase,SPVA,19,tcp_connect,6273
connection_phase,SPVA,19,validation,446
connection_phase,SPVA,19,create_channel,262
connection_phase,SPVA,19,total,8697
connection_phase,SPVA,20,search,1983
connection_phase,SPVA,20,tcp_connect,6232
connection_phase,SPVA,20,validation,504
connection_phase,SPVA,20,create_channel,314
connection_phase,SPVA,20,total,9033
connection_phase,SPVA,21,search,1697
connection_phase,SPVA,21,tcp_connect,6073
connection_phase,SPVA,21,validation,399
connection_phase,SPVA,21,create_channel,321
connection_phase,SPVA,21,total,8490
connection_phase,SPVA,22,search,978
connection_phase,SPVA,22,tcp_connect,3069
connection_phase,SPVA,22,validation,426
connection_phase,SPVA,22,create_channel,474
connection_phase,SPVA,22,total,4947
connection_phase,SPVA,23,search,1078
connection_phase,SPVA,23,tcp_connect,3448
connection_phase,SPVA,23,validation,397
connection_phase,SPVA,23,create_channel,385
connection_phase,SPVA,23,total,5308
connection_phase,SPVA,24,search,952
connection_phase,SPVA,24,tcp_connect,3201
connection_phase,SPVA,24,validation,354
connection_phase,SPVA,24,create_channel,384
connection_phase,SPVA,24,total,4891
connection_phase,SPVA,25,search,984
connection_phase,SPVA,25,tcp_connect,3108
connection_phase,SPVA,25,validation,510
connection_phase,SPVA,25,create_channel,351
connection_phase,SPVA,25,total,4953
connection_phase,SPVA,26,search,1001
connection_phase,SPVA,26,tcp_connect,3047
connection_phase,SPVA,26,validation,373
connection_phase,SPVA,26,create_channel,262
connection_phase,SPVA,26,total,4683
connection_phase,SPVA,27,search,1761
connection_phase,SPVA,27,tcp_connect,5114
connection_phase,SPVA,27,validation,435
connection_phase,SPVA,27,create_channel,264
connection_phase,SPVA,27,total,7574
connection_phase,SPVA,28,search,2312
connection_phase,SPVA,28,tcp_connect,5640
connection_phase,SPVA,28,validation,528
connection_phase,SPVA,28,create_channel,308
connection_phase,SPVA,28,total,8788
connection_phase,SPVA,29,search,882
connection_phase,SPVA,29,tcp_connect,3498
connection_phase,SPVA,29,validation,555
connection_phase,SPVA,29,create_channel,344
connection_phase,SPVA,29,total,5279
connection_phase,SPVA,30,search,1754
connection_phase,SPVA,30,tcp_connect,4305
connection_phase,SPVA,30,validation,503
connection_phase,SPVA,30,create_channel,348
connection_phase,SPVA,30,total,6910
connection_phase,SPVA,31,search,5165
connection_phase,SPVA,31,tcp_connect,6471
connection_phase,SPVA,31,validation,434
connection_phase,SPVA,31,create_channel,382
connection_phase,SPVA,31,total,12452
connection_phase,SPVA,32,search,3233
connection_phase,SPVA,32,tcp_connect,3949
connection_phase,SPVA,32,validation,523
connection_phase,SPVA,32,create_channel,369
connection_phase,SPVA,32,total,8074
connection_phase,SPVA,33,search,1344
connection_phase,SPVA,33,tcp_connect,3171
connection_phase,SPVA,33,validation,399
connection_phase,SPVA,33,create_channel,310
connection_phase,SPVA,33,total,5224
connection_phase,SPVA,34,search,939
connection_phase,SPVA,34,tcp_connect,2891
connection_phase,SPVA,34,validation,426
connection_phase,SPVA,34,create_channel,399
connection_phase,SPVA,34,total,4655
connection_phase,SPVA,35,search,1092
connection_phase,SPVA,35,tcp_connect,3302
connection_phase,SPVA,35,validation,533
connection_phase,SPVA,35,create_channel,338
connection_phase,SPVA,35,total,5265
connection_phase,SPVA,36,search,977
connection_phase,SPVA,36,tcp_connect,3020
connection_phase,SPVA,36,validation,383
connection_phase,SPVA,36,create_channel,370
connection_phase,SPVA,36,total,4750
connection_phase,SPVA,37,search,1052
connection_phase,SPVA,37,tcp_connect,3375
connection_phase,SPVA,37,validation,476
connection_phase,SPVA,37,create_channel,328
connection_phase,SPVA,37,total,5231
connection_phase,SPVA,38,search,1109
connection_phase,SPVA,38,tcp_connect,3143
connection_phase,SPVA,38,validation,516
connection_phase,SPVA,38,create_channel,322
connection_phase,SPVA,38,total,5090
connection_phase,SPVA,39,search,1097
connection_phase,SPVA,39,tcp_connect,3078
connection_phase,SPVA,39,validation,373
connection_phase,SPVA,39,create_channel,284
connection_phase,SPVA,39,total,4832
connection_phase,SPVA,40,search,1248
connection_phase,SPVA,40,tcp_connect,2986
connection_phase,SPVA,40,validation,583
connection_phase,SPVA,40,create_channel,337
connection_phase,SPVA,40,total,5154
connection_phase,SPVA,41,search,1060
connection_phase,SPVA,41,tcp_connect,3231
connection_phase,SPVA,41,validation,522
connection_phase,SPVA,41,create_channel,350
connection_phase,SPVA,41,total,5163
connection_phase,SPVA,42,search,1106
connection_phase,SPVA,42,tcp_connect,3101
connection_phase,SPVA,42,validation,464
connection_phase,SPVA,42,create_channel,320
connection_phase,SPVA,42,total,4991
connection_phase,SPVA,43,search,1039
connection_phase,SPVA,43,tcp_connect,3367
connection_phase,SPVA,43,validation,426
connection_phase,SPVA,43,create_channel,321
connection_phase,SPVA,43,total,5153
connection_phase,SPVA,44,search,1096
connection_phase,SPVA,44,tcp_connect,2947
connection_phase,SPVA,44,validation,549
connection_phase,SPVA,44,create_channel,324
connection_phase,SPVA,44,total,4916
connection_phase,SPVA,45,search,1231
connection_phase,SPVA,45,tcp_connect,3220
connection_phase,SPVA,45,validation,410
connection_phase,SPVA,45,create_channel,238
connection_phase,SPVA,45,total,5099
connection_phase,SPVA,46,search,967
connection_phase,SPVA,46,tcp_connect,3244
connection_phase,SPVA,46,validation,600
connection_phase,SPVA,46,create_channel,1207
connection_phase,SPVA,46,total,6018
connection_phase,SPVA,47,search,1004
connection_phase,SPVA,47,tcp_connect,3098
connection_phase,SPVA,47,validation,383
connection_phase,SPVA,47,create_channel,430
connection_phase,SPVA,47,total,4915
connection_phase,SPVA,48,search,898
connection_phase,SPVA,48,tcp_connect,3300
connection_phase,SPVA,48,validation,457
connection_phase,SPVA,48,create_channel,329
connection_phase,SPVA,48,total,4984
connection_phase,SPVA,49,search,1279
connection_phase,SPVA,49,tcp_connect,3057
